year,percentile_90,extent
2001,991.05505,100750000.0
2002,1006.9217,98000000.0
2003,1038.8665,83250000.0
2004,1055.406,107750000.0
2005,1053.1567,115750000.0
2006,1017.18024,102750000.0
2007,1050.7126,100500000.0
2008,1038.9662,110500000.0
2009,1036.7543,89750000.0
2010,1055.9055,114500000.0
2011,1018.41785,106500000.0
2012,1060.9413,124500000.0
2013,1024.2561,81500000.0
2014,1047.7556,92000000.0
2015,1064.0146,115250000.0
2016,1040.7782,92250000.0
2017,1052.3,113750000.0
2018,1000.2207,89250000.0
2019,1043.8037,88750000.0
2020,1096.9866,119000000.0
2021,1067.4703,113250000.0
2022,1037.7501,111000000.0
2023,1099.4928,135250000.0
2024,1059.6243,107750000.0
2025,1055.1047,110000000.0
