year,percentile_90,extent
2001,898.55426,205500000.0
2002,886.02765,220750000.0
2003,926.2294,150500000.0
2004,917.1573,175500000.0
2005,883.77844,226000000.0
2006,894.1021,233250000.0
2007,896.2009,228000000.0
2008,883.13055,249250000.0
2009,902.0619,201500000.0
2010,879.43445,260500000.0
2011,896.08795,225250000.0
2012,886.86926,249500000.0
2013,910.47565,185750000.0
2014,907.86005,193500000.0
2015,923.7654,164250000.0
2016,925.0411,157500000.0
2017,898.08545,197500000.0
2018,916.3879,168750000.0
2019,920.8216,161500000.0
2020,924.0762,163250000.0
2021,910.4247,201250000.0
2022,913.4361,184250000.0
2023,893.5381,228500000.0
2024,884.76337,196250000.0
2025,875.83105,233750000.0
