year,percentile_90,extent
2001,774.75934,138250000.0
2002,675.72906,80500000.0
2003,749.59766,123000000.0
2004,699.21155,99250000.0
2005,736.3389,114750000.0
2006,740.15375,123250000.0
2007,764.8486,137500000.0
2008,775.1173,142500000.0
2009,790.15607,150250000.0
2010,781.6205,145500000.0
2011,818.77563,167500000.0
2012,815.94934,164250000.0
2013,685.1638,88750000.0
2014,789.62555,142250000.0
2015,817.5758,166750000.0
2016,829.8856,166250000.0
2017,740.5339,125250000.0
2018,797.0008,82750000.0
2019,854.56946,185250000.0
2020,842.6225,174500000.0
2021,784.8988,134000000.0
2022,832.80005,166250000.0
2023,785.3083,145500000.0
2024,787.5658,145750000.0
2025,768.7956,123000000.0
