year,percentile_90,extent
2001,617.92847,84000000.0
2002,550.53235,47750000.0
2003,595.7643,71750000.0
2004,542.19116,59750000.0
2005,580.4528,57000000.0
2006,621.20746,73250000.0
2007,611.1307,89500000.0
2008,607.56793,83000000.0
2009,610.21045,93250000.0
2010,607.10077,98750000.0
2011,611.827,100250000.0
2012,611.0312,92250000.0
2013,555.0837,45750000.0
2014,591.6228,70750000.0
2015,609.8996,96000000.0
2016,607.72363,92750000.0
2017,608.5443,67250000.0
2018,580.95435,66000000.0
2019,611.4291,101250000.0
2020,618.296,82750000.0
2021,594.3587,69750000.0
2022,616.5824,83250000.0
2023,604.5824,71000000.0
2024,616.9558,68500000.0
2025,595.06146,59500000.0
