year,percentile_90,extent
2001,1309.682,142000000.0
2002,1311.5677,137750000.0
2003,1338.1906,109000000.0
2004,1307.9741,138250000.0
2005,1307.0743,156250000.0
2006,1303.4662,138000000.0
2007,1302.8856,156500000.0
2008,1304.0774,140500000.0
2009,1287.771,147500000.0
2010,1307.0743,156250000.0
2011,1298.3401,154000000.0
2012,1288.309,155250000.0
2013,1309.682,152000000.0
2014,1288.309,155250000.0
2015,1325.2643,118500000.0
2016,1288.0216,153000000.0
2017,1340.6956,108500000.0
2018,1323.1011,134250000.0
2019,1303.4816,156000000.0
2020,1280.1924,154750000.0
2021,1291.0989,151750000.0
2022,1311.7067,122500000.0
2023,1307.9741,140750000.0
2024,1307.0743,156250000.0
2025,1309.2822,137500000.0
