year,percentile_90,extent
2001,971.32104,43500000.0
2002,949.96906,36750000.0
2003,893.6161,23500000.0
2004,927.86206,35000000.0
2005,962.6826,42500000.0
2006,983.8172,45500000.0
2007,1108.6718,68000000.0
2008,972.67773,40000000.0
2009,1006.046,50000000.0
2010,1029.5057,54000000.0
2011,1039.3401,56000000.0
2012,1130.0999,74000000.0
2013,955.8191,39000000.0
2014,1063.5261,60000000.0
2015,928.3349,31250000.0
2016,1080.9773,62250000.0
2017,962.81476,38000000.0
2018,1002.10376,46750000.0
2019,1023.70764,51500000.0
2020,962.81476,40500000.0
2021,1020.81976,50500000.0
2022,1004.30524,49750000.0
2023,1025.336,53250000.0
2024,944.51984,37000000.0
2025,986.6602,47000000.0
