year,percentile_90,extent
2001,436.67102,138250000.0
2002,421.19214,77750000.0
2003,415.26605,115750000.0
2004,394.18454,95500000.0
2005,432.17108,98250000.0
2006,424.3956,126500000.0
2007,440.79483,144500000.0
2008,447.18362,156750000.0
2009,478.3,181750000.0
2010,459.43698,174000000.0
2011,469.40964,182500000.0
2012,464.88412,174500000.0
2013,430.52734,69000000.0
2014,427.68207,113000000.0
2015,456.1986,170500000.0
2016,453.293,154500000.0
2017,426.9428,132250000.0
2018,423.54727,77750000.0
2019,439.89935,151750000.0
2020,447.7634,143750000.0
2021,431.62314,133500000.0
2022,428.7178,140250000.0
2023,436.7023,135750000.0
2024,426.58102,103750000.0
2025,461.7839,97000000.0
