year,percentile_90,extent
2001,334.19632,25500000.0
2002,277.8469,18500000.0
2003,325.3895,24500000.0
2004,323.53,24000000.0
2005,321.88004,19250000.0
2006,322.07727,21500000.0
2007,330.3674,26250000.0
2008,337.80615,26750000.0
2009,337.80615,26750000.0
2010,337.80615,26750000.0
2011,337.80615,26750000.0
2012,337.80615,26750000.0
2013,323.06348,17750000.0
2014,323.6233,23750000.0
2015,337.80615,26750000.0
2016,337.80615,26750000.0
2017,330.3674,23750000.0
2018,321.48557,19750000.0
2019,337.80615,26750000.0
2020,328.2612,25500000.0
2021,323.6233,23750000.0
2022,330.3674,26250000.0
2023,328.63983,22750000.0
2024,328.08218,18000000.0
2025,322.86624,18000000.0
